Site-name,url,datetime,data,twitter,facebook,other,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-bjp-mp-wrongly-accused-of-making-anti-up/bihar-remark-via-fake-newspaper-clipping/articleshow/66202099.cms,2018-10-14T17:37:13+05:30,A Hindi newspaper clipping going viral on social media is attributing a controversial remark against people from Uttar Pradesh (UP) and Bihar to BJP leader Ramesh Bidhuri.,https://twitter.com/pappuyadavjapl/status/1051125764941369346,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Famit.gandhi.315%2Fposts%2F10217625733733624&width=500,https://static.toiimg.com/img/66202532/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-tej-pratap-yadav-was-not-awarded-doctorate-from-takshsila-university/articleshow/66178910.cms,2018-10-12T15:35:19+05:30,A misleading photo of RJD chief Lalu Prasad Yadav’s son Tej Pratap Yadav is being widely circulated with a claim that he received a doctorate from 'Takshsila University'.,https://twitter.com/TejYadav14/status/830450169590194176,,https://static.toiimg.com/img/66180586/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-photo-from-2013-congress-rally-shared-saying-25-lakh-people-attended-rahul-gandhis-bikaner-rally/articleshow/66174249.cms,2018-10-12T12:18:41+05:30,"A photo taken during a 2013 rally held in Haryana's Gohana,  addressed by Congress leader and then Haryana CM Bhupinder Singh Hooda,  is being shared widely with a claim that 25 lakh people attended Rahul Gandhi's Bikaner rally.",,,https://static.toiimg.com/img/66175969/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-fake-newspaper-clippings-used-to-accuse-modi-and-kejriwal-of-rape/articleshow/66164560.cms,2018-10-11T17:27:48+05:30,"In two separate newspaper clippings that are being widely circulated on WhatsApp and social media platforms,  it is being wrongly claimed that PM Narendra Modi and Delhi Chief Minister Arvind Kejriwal committed rape many years ago.",https://twitter.com/jiteshsingh99/status/1047905523427893248,,https://static.toiimg.com/img/66165170/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-of-kolkatas-ranaghat-station-used-to-claim-migrants-workers-are-fleeing-gujarat-in-fear/articleshow/66147720.cms,2018-10-10T17:33:04+05:30,"A video of Kolkata's Ranaghat Junction railway station is being shared widely on social media platforms with a claim that people who moved to different parts of Gujarat from Uttar Pradesh,  Bihar and other states,  mostly to make a livelihood,  are feeling the state in fear of being attacked by locals.",https://twitter.com/ranjeetshukla55/status/1049852579822231555,,https://static.toiimg.com/img/66150117/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/did-gadkari-take-a-dig-at-modis-promises-before-2014-elections-here-are-the-facts/articleshow/66133263.cms,2018-10-09T15:47:44+05:30,"Congress Party's official Twitter handle and Rahul Gandhi's official Twitter handle tweeted a video of a conversation between Union Minister Nitin Gadkari and actor Nana Patekar where Gadkari is talking about not being confident of winning elections,  and how politicians ignore public scrutiny of election promises. ",https://twitter.com/INCIndia/status/1049284601728962560,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-old-false-news-from-2015-reshared-by-journalists-congress-spokesperson-to-question-up-government-hinduism/articleshow/66130774.cms,2018-10-09T12:16:54+05:30,"A three-year-old news report with incorrect information is being recirculated by many prominent,  verified Twitter handles with huge following. This includes journalist Saba Naqvi,  Mahila Congress leader Lavanya Ballal, Pakistani columnist Arif Rafiq questioning the Uttar Pradesh (UP) government and tolerance of ‘Hindu’ religion.",https://twitter.com/_sabanaqvi/status/1048953737073414150,,https://static.toiimg.com/img/66130940/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/facebook-page-yogi-sarkar-is-a-factory-of-fake-news/articleshow/66085062.cms,2018-10-05T15:52:24+05:30,A Facebook page by the name of ‘Yogi Sarkar’ has been at the forefront in spreading misinformation and rumours on social media platforms. ,https://twitter.com/priyankac19/status/1041865906354302976,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FYogiSarkarr%2Fposts%2F1541235162648291%3A0&width=500,https://static.toiimg.com/img/66085119/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-of-beach-in-kerala-shared-widely-as-that-of-rama-setu-bridge/articleshow/66081022.cms,2018-10-09T09:39:54+05:30,A video of a beach in Kerala’s Malappuram district is being circulated on WhatsApp and social media platforms with a claim that it is of Rama Setu - the bridge mentioned in the epic Ramayana and believed to be made for Lord Rama to cross the Indian Ocean and reach Ravana’s Lanka.  ,https://twitter.com/pareshabvp/status/1048038011458539522,,https://static.toiimg.com/img/66129032/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-dont-fall-for-whatsapp-video-saying-jatayu-bird-was-spotted-in-karnataka/articleshow/66067628.cms,2018-10-04T13:26:49+05:30,"A WhatsApp video showing the world’s biggest flying bird -- Andean Condor -- is being circulated widely,  along with a message saying ‘Jatayu’ bird mentioned in the epic Ramayana was spotted in Karnataka. ",,,https://static.toiimg.com/img/66067898/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-digvijay-singh-calls-yogi-adityanath-shameless-based-on-image-of-inoperative-ambulances-from-andhra-pradesh/articleshow/66064214.cms,2018-10-04T13:09:54+05:30,A simple fact-check reveals that the image being shared is from AP and not UP and is being spread with inaccurate claims.,https://twitter.com/digvijaya_28/status/1047285885174083584,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FRAVISHKUMARINDIA%2Fposts%2F1864337260287434&width=500,https://static.toiimg.com/img/66064245/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-pakistan-stamps-to-show-atrocities-in-kashmir-has-photo-from-kashmiri-pandit-protest/articleshow/66027167.cms,2018-10-01T16:40:30+05:30,"Among the stamps released by the Pakistan postal department in a series titled Atrocities in Indian-occupied Kashmir, is a photo of the members of a Kashmiri Pandit group clicked during a peaceful protest organised at Jantar Mantar to mark the 24th anniversary of the Kashmiri Pandit Exodus Day.",https://twitter.com/RootsInKashmir/status/1046430982243536896,,https://static.toiimg.com/img/66028151/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-dont-fall-for-the-twitter-handle-posing-to-be-hindustan-aeronautics-limited/articleshow/65993513.cms,2018-09-28T16:41:49+05:30,An impostor Twitter handle that posed to be the official handle of the Hindustan Aeronautics Limited became the talk of Indian Twitter after it responded to the statement issued by Defence Minister Nirmala Sitharaman on Rafale deal saying the deal under UPA fell through because HAL did not have the required capability to produce them.,,,https://static.toiimg.com/img/65994554/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-where-is-the-statue-of-unity-being-made/articleshow/65980312.cms,2018-09-27T17:44:17+05:30,"Congress President Rahul Gandhi,  while talking at a rally in Madhya Pradeh's Chitrakoot,  said that the statue of Sardar Vallabhai Patel,  called the Statue of Unity,  is being 'made in China'. Is it true? ",https://twitter.com/ANI/status/1045217776367853569,,https://static.toiimg.com/img/65980791/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-women-were-not-holding-placards-calling-pm-narendra-modi-a-thief/articleshow/65976163.cms,2018-09-27T13:54:26+05:30,"A photo showing women holding placards with ‘Modi chor’,  meaning ‘PM Modi is a thief’,  is digitally manipulated. Times Fact Check has found the original photo to be from the launch event of Pradhan Mantri Jan Arogya Yojana held by the Ministry of Health in Ranchi.",https://twitter.com/MoHFW_INDIA/status/1043749554267607040, ,https://static.toiimg.com/img/65976702/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-hindu-boys-throat-was-not-slit-during-muharram-procession-in-ups-deoria/articleshow/65961989.cms,2018-09-26T16:28:24+05:30,"A video showing a boy with a severe injury on his neck,  and profusely bleeding,  is being shared with a claim that ‘Islamic terrorists’ cut the kid’s throat during a Muharram procession that happened in Gauri Bazar area of Uttar Pradesh’s Deoria district. This claim is false.",https://twitter.com/BreakingTUBE/status/1043161125850775552,,https://static.toiimg.com/img/65965259/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-video-tweeted-by-hamid-mir-showing-man-being-tortured-by-soliders-is-not-of-indian-army/articleshow/65933483.cms,2018-09-24T21:49:27+05:30,Pakistani journalist Hamid Mir tweeted a video showing a man being brutally beaten up by a few men suggesting that it is Indian Army soldiers torturing a Kashmiri youngster. This claim is false. Times Fact Check confirmed that the video is of a Pashtun man being tortured by Pakistani soldiers.,https://twitter.com/HamidMirPAK/status/1043138938712584192,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2FBaluchistanchannel%2Fvideos%2F660198524327082%2F&show_text=0&width=560,https://static.toiimg.com/img/65933565/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-tajinder-bagga-did-not-wear-t-shirt-calling-pm-modi-a-thief/articleshow/65931820.cms,2018-09-24T13:46:31+05:30,A digitally manipulated photo of BJP Delhi Spokesperson Tajinder Pal Singh Bagga wearing a T-shirt that says Prime Minister Narendra Modi is a ‘thief’ is being shared widely by many on social media platforms. The photo was tweeted by former JNUSU Vice-President Shehla Rashid and former Congress MLA Akhilesh Pratap Singh.,https://twitter.com/TajinderBagga/status/990938145255378945,,https://static.toiimg.com/img/65931963/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-beware-of-serial-fake-news-peddler-fekunama-on-facebook/articleshow/65901161.cms,2018-09-21T17:13:03+05:30,"A Facebook page by the name of ‘Fekunama’,  as the name ironically suggests,  is a serial fake news peddler,  who is known for propagating misinformation on Facebook.",https://twitter.com/SalmanNizami_/status/1031072808435048449,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FFekunama%2Fphotos%2Fa.519248114768954%2F2339729499387464%2F%3Ftype%3D3&width=500,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-claim-that-traffic-regulation-for-manoj-tiwari-killed-boy-in-ambulance/articleshow/65897586.cms,2018-09-21T14:37:17+05:30,A year-old video is being circulated on WhatsApp and social media platforms with a claim that a kid who was being rushed to a hospital in an ambulance died due to traffic regulations imposed by Delhi Police for easy passage of BJP MP Manoj Tiwari. ,,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fpreet.narula.14%2Fvideos%2F1442087672489673%2F&show_text=0&width=267,https://static.toiimg.com/img/65898321/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-modicare-becomes-target-of-fake-news-peddlers/articleshow/65886613.cms,2018-09-20T16:36:25+05:30,A message that is going viral on social media these days is spreading misinformation about the world's largest government-funded healthcare programme - Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana.,https://twitter.com/senthilcp/status/1042320170478297088,,https://static.toiimg.com/img/65886877/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-quote-on-kashmir-attributed-to-arvind-kejriwal-is-fake-news-from-2016/articleshow/65883419.cms,2018-09-20T16:16:59+05:30,A digitally manipulated newspaper clipping with a fake quote on Kashmir attributed to Delhi CM Arvind Kejriwal is being circulated on social media platforms again. The same clipping had gone viral in 2016 and was busted by Navbharat Times then.,,,https://static.toiimg.com/img/65884413/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-doctored-image-of-vasundhara-raje-shared-with-claims-that-she-is-high-on-alcohol/articleshow/65870948.cms,2018-09-19T17:35:44+05:30,"A Facebook user,  who according to his bio on the social network platform,  is a Congress Party worker,  shared an image of Rajasthan CM Vasundhara Raje and claimed that she got drunk while resting after the Rajasthan Gaurav Yatra event. The photo shared to make this claim is incomplete.",https://twitter.com/Lala_The_Don/status/1041899476053393410,,https://static.toiimg.com/img/65872428/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-kanhaiya-kumar-did-not-claim-to-be-a-converted-muslim/articleshow/66545696.cms,2018-11-08T17:25:55+05:30,"The video is being shared by some Twitter and Facebook users,  and many are attacking Kumar for purportedly hiding this “fact” from media and projecting himself as a “low-caste Hindu”.",https://twitter.com/Add2getpositive/status/1059717180156186624,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fdeshdkapoor%2Fvideos%2F740463559646700%2F&show_text=0&width=560,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-white-house-spokesperson-tweets-incomplete-video-to-accuse-journalist-of-inappropriate-behaviour/articleshow/66541296.cms,2018-11-08T13:16:36+05:30,"Sarah Sanders,  White House Press Secretary,  in a statement that came in the form of  Twitter thread,  accused CNN journalist Jim Acosta of behaving inappropriately with a White House intern and announced that the suspension of his White House press pass.",https://twitter.com/PressSec/status/1060374680991883265,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-tarek-fatah-tweets-doctored-photo-to-claim-madrassa-teacher-said-islam-superior-to-hinduism/articleshow/66524103.cms,2018-11-06T15:36:38+05:30,FAKE ALERT: Tarek Fatah tweets doctored photo making false claim about madrassa teacher,https://twitter.com/TarekFatah,,https://static.toiimg.com/img/66524760/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-was-a-pregnant-woman-in-agra-slapped-and-forced-to-deliver-on-road/articleshow/66523514.cms,2018-11-06T14:17:22+05:30,"The photo used in the tweet juxtaposes PM Modi’s image next to the woman,  with the text “Bahut hua naari par vaar,  abki baar Modi sarkaar”.",https://twitter.com/AacharyaSahiiL/status/1057972610271768577,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FkanhiyaKumarJNU%2Fposts%2F767487266923290&width=500,https://static.toiimg.com/img/66523529/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-pm-modi-make-a-kid-say-rahul-gandhi-pappu-hai/articleshow/66512513.cms,2018-11-05T17:45:53+05:30,"A video of Prime Minister Narendra Modi carrying a little girl in his arms to a dias and making her say,  “Rahul Gandhi Pappu hai”,  in front of a mike,  is being circulated on social media.",https://twitter.com/agrwal_akhil/status/1058710331801960448,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fkailashchand01%2Fvideos%2F541419829691782%2F&show_text=0&width=560,https://static.toiimg.com/img/66512570/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-kerala-mans-images-from-photoshoot-shared-as-police-brutality-on-sabarimala-devotee/articleshow/66510291.cms,2018-11-05T16:38:16+05:30,"Photos of a man from Kerala,  clicked as part of a photoshoot,  are being circulated widely on social media platforms with a claim that the photos show Kerala Police's brutality on Sabarimala devotees. ",https://twitter.com/ACuteTroll1/status/1058996091725606912,,https://static.toiimg.com/img/66511685/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-showing-kids-in-school-uniform-kids-twerking-is-neither-from-india-nor-from-2018/articleshow/65797559.cms,2018-09-13T17:22:55+05:30,"A video showing many kids,  girls and boys,  in school uniform,  twerking and grinding,  is being shared widely on social media platforms. Most of the users sharing this video are holding ‘Convent education’ responsible for this. This video is from 2014 and is from Cuba.",,,https://static.toiimg.com/img/65797659/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-youth-congress-show-pok-as-part-of-pakistan/articleshow/65780573.cms,2018-09-12T13:01:30+05:30,The official Twitter handle of Bhartiya Janta Yuva Morcha (BJYM) accused the Youth Congress of “spreading fake news” by showing parts of Jammu and Kashmir (J&K) in Pakistan’s map.,https://twitter.com/BJYM/status/1037984443447881728,,https://static.toiimg.com/img/65780632/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-ms-dhoni-did-not-join-bharat-bandh-in-protest-against-rising-petrol-prices/articleshow/65764574.cms,2018-09-11T14:26:35+05:30,A couple of photos of former Indian cricket-team captain MS Dhoni sitting at a petrol filling station are being circulated on social media platforms with a claim that he joined the Bharat bandh organised yesterday in protest against rising petrol prices. This is a false claim.,https://twitter.com/Inavaneet/status/1039074045793165312,,https://static.toiimg.com/img/65764782/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-old-video-shared-on-whatsapp-warning-people-in-kerala-about-tiger-on-the-loose/articleshow/65755488.cms,2018-09-12T11:06:16+05:30,A message that is being circulated on WhatsApp groups in Kerala spreads misinformation about a tiger being on the loose in Kerala's Kalady town. People spreading this fake alert also send a video to support the claim,,,https://static.toiimg.com/img/65778946/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-video-of-criminals-beaten-by-police-used-with-claim-that-rss-thrashed-dalits/articleshow/65753870.cms,2018-09-10T17:17:52+05:30,"A Facebook page named Bhim Sena shared a video last week claiming it to be of ‘RSS beating Dalits in Tamil Nadu’ with an apparent intent to incite caste tensions. but the video is from years ago,  and not one shot in Kerala.",,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2F100007955251429%2Fvideos%2F2231540890454398%2F&show_text=0&width=560,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-nsui-leader-shares-2016-photo-claiming-to-be-from-bharat-bandh-against-fuel-price-hike/articleshow/65753494.cms,2018-09-10T15:18:35+05:30,"Prasenjit Das,  NSUI vice president of Tripura and a journalist as per his Twitter bio,  made a tweet that suggested that people of northeast India are participating in the Bharat bandh called by the opposition parties and are indulging in violence.",https://twitter.com/PrasenjitDas_/status/1038965622661468160,,https://static.toiimg.com/img/65753651/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-indore-police-confirms-viral-whatsapp-message-about-rohingya-muslims-in-city-is-false/articleshow/65732778.cms,2018-09-08T17:49:32+05:30,"A message,  said to be from the Chief Superintendent of Police,  Indore,  warning people about a group of Rohingya Muslims roaming the city with weapons,  is being circulated on WhatsApp. Times Fact Check has confirmed that the rumour is false.",, ,https://static.toiimg.com/img/65732996/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/beware-of-these-fake-twitter-handles-masquerading-as-parody-accounts/articleshow/65721948.cms,2018-09-07T18:45:22+05:30,"Parody news handles that deliberately try to mislead Twitter users are on a rise. These fake/parody accounts of media houses add to the growing problem of fake news and misinformation going viral,  and this cannot be overlooked by putting the onus on the social media users alone. ",https://twitter.com/smitaprakash/status/1037892367943118848,,https://static.toiimg.com/img/65722269/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-no-animal-deaths-in-kaziranga-national-park-in-2018/articleshow/65700710.cms,2018-09-06T19:27:57+05:30,"Details from a news article published in 2017 are being used by many publications,  including Scoop Whoop,  to write new reports claiming animals are dying in Kaziranga National Park due to floods in Assam. ",,,https://static.toiimg.com/img/65706457/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/no-rahul-gandhi-is-not-sharing-images-from-internet-as-that-from-his-kailash-mansarovar-yatra/articleshow/65696294.cms,2018-09-06T14:52:44+05:30,A few Twitter users have been accusing Congress President Rahul Gandhi of sharing photos available on the internet as that from his Kailash Mansarovar Yatra. Times Fact Check investigated the photos shared by Gandhi to find that the accusations are false.,https://twitter.com/RahulGandhi/status/1037200078673522699,,https://static.toiimg.com/img/65696750/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-aurangzeb-defeat-china-and-snatch-kailash-mansarovar-from-them-as-a-gift-to-hindus/articleshow/65685957.cms,2018-09-05T18:11:43+05:30,"Fake news reports circulating on the Internet and social media claim that Aurangzeb once fought a war with China,  defeated it and took control of Hindu pilgrimage Kailash Mansarovar from the Chinese as a gift to Hindus of India.",https://twitter.com/rajeshsinha2009/status/1036710922633576448,,https://static.toiimg.com/img/65688316/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/prashant-bhushans-tweet-on-abvp-goons-attacking-gujarat-professor-is-misleading/articleshow/65682863.cms,2018-09-05T15:39:51+05:30,"Senior advocate Prashant Bhushan tweeted saying members of the Akhil Bhartiya Vidyarti Parishad attacked a professor in Gujarat's Kutch University,  suggesting that the incident happened in September. The incident is true but Bhushan's tweet is misleading.",https://twitter.com/BatriAnkur/status/1037006900133388294,,https://static.toiimg.com/img/65683230/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-photo-of-tribal-girl-paraded-naked-in-assam-being-used-to-malign-congress-in-bengal/articleshow/65669917.cms,2018-09-04T15:37:44+05:30,"A 10-year-old image of a violent mob stripping an Adivasi girl on the streets of Guwahati has been doing the rounds on social media again. This time,  only with the intention to defame Congress unit in the state of West Bengal.",https://twitter.com/sunilma60823129/status/704774917506637824,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D143812509884084%26set%3Da.118272675771401%26type%3D3&width=500,https://static.toiimg.com/img/65670103/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-stills-from-malayalam-tv-soap-used-with-claims-that-isis-killed-ips-officer-husband/articleshow/65669676.cms,2018-09-04T14:58:19+05:30,Many social media users and pages that spread misinformation have been using two stills from Malayalam TV soap and claiming that ISIS terrorists killed Kerala IPS officer and her husband. ,https://twitter.com/cheguwera/status/1036274691995041792,,https://static.toiimg.com/img/65666024/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-claim-that-kerala-government-is-splurging-money-from-relief-fund-on-luxury-cars/articleshow/65669606.cms,2018-09-08T17:58:29+05:30,Fake claims that the Kerala government is spending the money they received in donations for Kerala flood relief on buying luxury cars for government employees are doing rounds on social media. ,,,https://static.toiimg.com/img/65658931/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-man-caught-on-camera-inside-temple-in-intimate-position-with-woman-not-a-bjp-leader/articleshow/65669594.cms,2018-09-07T09:08:24+05:30,Screenshots and images from a two-year-old CCTV footage from Bihar are being circulated on social media and fake news websites to target the Bhartiya Janta Party (BJP) ahead of Rajasthan assembly elections this year.,https://twitter.com/AshrafFem/status/1036115751990685696,,https://static.toiimg.com/img/65656355/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-man-beaten-up-in-dehradun-not-a-naga-sadhu-was-not-thrashed-by-muslims/articleshow/65669571.cms,2018-09-04T14:50:30+05:30,"A video of a beggar being beaten up by some men was being shared on social media with claims that Muslim men were caught on camera thrashing a Naga Sadhu,  Dehradun Police clarified that this claim is fake.",https://twitter.com/DehradunSsp/status/1035195417758056449,,https://static.toiimg.com/img/65655110/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-indian-army-does-not-advertise-recruitment-rallies-on-local-websites/articleshow/65669463.cms,2018-09-08T16:39:59+05:30,Many local websites have been found to be announcing recruitment rallies by the Indian Army to select candidates for the force. Assam Police tweeted an advisory on such fake recruitment posts yesterday. ,https://twitter.com/gurugovtjob/status/1022059579138560000,,https://static.toiimg.com/img/65624477/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-bsp-activists-claim-that-amazon-is-selling-vajpayees-ashes/articleshow/65669532.cms,2018-09-04T14:45:51+05:30,Bahujan Samaj Party's social media influencer Devendra Jarariya recently shared a fake image on Twitter which claimed that ashes of former PM Atal Bihari Vajpayee are being sold on e-commerce website Amazon.,,,https://static.toiimg.com/img/65621930/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-beware-of-serial-faker-viral-in-india/articleshow/65669314.cms,2018-09-04T14:26:22+05:30,One of the biggest fake news peddler on Facebook is a page that goes by the name ‘Viral in India’. The page has close to a million followers. It regularly spreads misinformation on social media through posts with misinformation.,https://twitter.com/swamv39/status/993572758796865536,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FTheViralinIndia%2Fposts%2F2063973933865042&width=500,https://static.toiimg.com/img/65620526/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-viral-message-claiming-banks-will-remain-closed-for-6-days-in-september-first-week/articleshow/65669139.cms,2018-09-04T14:10:15+05:30,Messages claiming banks in the country will not be functional up to six days out of the first nine days in September are fake. Such messages are going viral on social media platforms and instant messaging applications like WhatsApp.,https://twitter.com/DFS_India/status/1035424228198084609,,https://static.toiimg.com/img/65669137/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-no-bharat-bandh-on-september-6-anna-hazare-denies-being-part-of-protest-against-reservation/articleshow/65668900.cms,2018-09-04T13:56:21+05:30,"Fake claims of a proposed Bharat bandh on September 6,  organised by people belonging to General and OBC categories against reservation, are doing rounds on social media platforms and WhatsApp. Claims of Anna Hazare being a part of this protest against reservation are false.",,,https://static.toiimg.com/img/65668786/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-claim-congress-muslim-leader-raped-hindu-woman-after-tying-rakhi/articleshow/65610026.cms,2018-09-04T12:39:17+05:30,"Photos showing a Hindu woman tying a rakhi to a Muslim man and another one showing a severely injured woman are being shared together with a fake claim that the man,  said to be a local Congress leader from Uttar Pradesh's Gonda,  raped and brutally thrashed the woman a day after she tied him a rakhi. ",https://twitter.com/komal44337466/status/1034485725461237760,,https://static.toiimg.com/img/65667895/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/aadhaar-card-was-not-mandatory-as-id-proof-for-girls-women-who-tied-rakhi-to-pm-modi/articleshow/65610013.cms,2018-09-04T12:29:43+05:30,"A fake post doing rounds on social media claims that furnishing their Aadhaar cards was mandatory for all the children and women who Prime Minister Narendra Modi met on Raksha Bandhan day,  and only those who had their Aadhaar cards were allowed to tie rakhi on PM Modi’s wrist.",https://twitter.com/HarshithGoku/status/1033621047063404545,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FTheViralinIndia%2Fphotos%2Fa.1924211014508002%2F2155475161381585%2F%3Ftype%3D3&width=500,https://static.toiimg.com/img/65592209/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/twitter-account-claiming-to-be-bsf-jawan-tej-bahadur-yadavs-is-fake/articleshow/65609993.cms,2018-09-04T12:22:09+05:30,A fake Twitter handle impersonating sacked BSF jawan Tej Bahadur Yadav has been misleading its followers on the micro-blogging platform with anti-India tweets.,https://twitter.com/JusticeForTej/status/1033035397356576768,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/video-ankita-shorey-karnataka-cm-kumaraswamy-wife-radhika-fake-tweet-false-claim/articleshow/65610006.cms,2018-09-04T12:06:22+05:30,A Twitter account tweeted a video of a woman inaugurating a gym claiming it to be Karnataka Chief Minister HD Kumaraswamy's wife. The video is that of former Miss India Ankita Shorey and is from 2014. ,https://twitter.com/giniromet/status/1033915439347326976,,https://static.toiimg.com/img/65580399/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/claim-that-bjp-mps-and-ministers-donated-rs-25-crore-to-kerala-cms-relief-fund-is-fake/articleshow/65609983.cms,2018-09-04T12:13:56+05:30,"A Facebook user,  who goes by the name Sreekumar Sasidharan Nair,  made a post claiming that union ministers and BJP MPs made a contribution of Rs 25 crore to the CMDRF. ",,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D1698013920326390%26set%3Da.245811872213276%26type%3D3&width=500,https://static.toiimg.com/img/65563955/Master.jpg,
